Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
4.52453	25	0	41	FullDelay	0.324528	324528	1	11
4.55168	15	0	41	FullDelay	0.35168	351680	1	12
4.55992	9	0	42	FullDelay	0.25992	259920	1	9
4.56123	90	0	42	FullDelay	0.261232	261232	1	9
4.56208	11	0	40	FullDelay	0.46208	462080	1	16
4.5888	8	0	42	FullDelay	0.2888	288800	1	10
4.59096	1	0	40	FullDelay	0.49096	490960	1	17
4.59738	80	0	42	FullDelay	0.297376	297376	1	10
4.60432	22	0	41	FullDelay	0.40432	404320	1	14
4.61984	0	0	40	FullDelay	0.51984	519840	1	18
4.62453	25	0	42	FullDelay	0.324528	324528	1	11
4.65168	15	0	42	FullDelay	0.35168	351680	1	12
4.65992	9	0	43	FullDelay	0.25992	259920	1	9
4.66123	90	0	43	FullDelay	0.261232	261232	1	9
4.66208	11	0	41	FullDelay	0.46208	462080	1	16
4.6888	8	0	43	FullDelay	0.2888	288800	1	10
4.69096	1	0	41	FullDelay	0.49096	490960	1	17
4.69738	80	0	43	FullDelay	0.297376	297376	1	10
4.70432	22	0	42	FullDelay	0.40432	404320	1	14
4.71984	0	0	41	FullDelay	0.51984	519840	1	18
4.72453	25	0	43	FullDelay	0.324528	324528	1	11
4.75168	15	0	43	FullDelay	0.35168	351680	1	12
4.75992	9	0	44	FullDelay	0.25992	259920	1	9
4.76123	90	0	44	FullDelay	0.261232	261232	1	9
4.76208	11	0	42	FullDelay	0.46208	462080	1	16
4.7888	8	0	44	FullDelay	0.2888	288800	1	10
4.79096	1	0	42	FullDelay	0.49096	490960	1	17
4.79738	80	0	44	FullDelay	0.297376	297376	1	10
4.80432	22	0	43	FullDelay	0.40432	404320	1	14
4.81984	0	0	42	FullDelay	0.51984	519840	1	18
4.82453	25	0	44	FullDelay	0.324528	324528	1	11
4.85168	15	0	44	FullDelay	0.35168	351680	1	12
4.85992	9	0	45	FullDelay	0.25992	259920	1	9
4.86123	90	0	45	FullDelay	0.261232	261232	1	9
4.86208	11	0	43	FullDelay	0.46208	462080	1	16
4.8888	8	0	45	FullDelay	0.2888	288800	1	10
4.89096	1	0	43	FullDelay	0.49096	490960	1	17
4.89738	80	0	45	FullDelay	0.297376	297376	1	10
4.90432	22	0	44	FullDelay	0.40432	404320	1	14
4.91984	0	0	43	FullDelay	0.51984	519840	1	18
4.92453	25	0	45	FullDelay	0.324528	324528	1	11
4.95168	15	0	45	FullDelay	0.35168	351680	1	12
4.95992	9	0	46	FullDelay	0.25992	259920	1	9
4.96123	90	0	46	FullDelay	0.261232	261232	1	9
4.96208	11	0	44	FullDelay	0.46208	462080	1	16
4.9888	8	0	46	FullDelay	0.2888	288800	1	10
4.99096	1	0	44	FullDelay	0.49096	490960	1	17
4.99738	80	0	46	FullDelay	0.297376	297376	1	10
5.00432	22	0	45	FullDelay	0.40432	404320	1	14
5.01984	0	0	44	FullDelay	0.51984	519840	1	18
5.02453	25	0	46	FullDelay	0.324528	324528	1	11
5.05168	15	0	46	FullDelay	0.35168	351680	1	12
5.05992	9	0	47	FullDelay	0.25992	259920	1	9
5.06123	90	0	47	FullDelay	0.261232	261232	1	9
5.06208	11	0	45	FullDelay	0.46208	462080	1	16
5.0888	8	0	47	FullDelay	0.2888	288800	1	10
5.09096	1	0	45	FullDelay	0.49096	490960	1	17
5.09738	80	0	47	FullDelay	0.297376	297376	1	10
5.10432	22	0	46	FullDelay	0.40432	404320	1	14
5.11984	0	0	45	FullDelay	0.51984	519840	1	18
5.12453	25	0	47	FullDelay	0.324528	324528	1	11
5.15168	15	0	47	FullDelay	0.35168	351680	1	12
5.15992	9	0	48	FullDelay	0.25992	259920	1	9
