Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
6.00216	11	0	57	FullDelay	0.20216	202160	1	7
6.00432	0	0	55	LastDelay	0.40432	404320	1	14
6.00432	0	0	55	FullDelay	0.40432	404320	1	14
6.10216	11	0	58	LastDelay	0.20216	202160	1	7
6.10216	11	0	58	FullDelay	0.20216	202160	1	7
6.10432	0	0	56	LastDelay	0.40432	404320	1	14
6.10432	0	0	56	FullDelay	0.40432	404320	1	14
6.20216	11	0	59	LastDelay	0.20216	202160	1	7
6.20216	11	0	59	FullDelay	0.20216	202160	1	7
6.20432	0	0	57	LastDelay	0.40432	404320	1	14
6.20432	0	0	57	FullDelay	0.40432	404320	1	14
6.30216	11	0	60	LastDelay	0.20216	202160	1	7
6.30216	11	0	60	FullDelay	0.20216	202160	1	7
6.30432	0	0	58	LastDelay	0.40432	404320	1	14
6.30432	0	0	58	FullDelay	0.40432	404320	1	14
6.40216	11	0	61	LastDelay	0.20216	202160	1	7
6.40216	11	0	61	FullDelay	0.20216	202160	1	7
6.40432	0	0	59	LastDelay	0.40432	404320	1	14
6.40432	0	0	59	FullDelay	0.40432	404320	1	14
6.50216	11	0	62	LastDelay	0.20216	202160	1	7
6.50216	11	0	62	FullDelay	0.20216	202160	1	7
6.50432	0	0	60	LastDelay	0.40432	404320	1	14
6.50432	0	0	60	FullDelay	0.40432	404320	1	14
6.60216	11	0	63	LastDelay	0.20216	202160	1	7
6.60216	11	0	63	FullDelay	0.20216	202160	1	7
6.60432	0	0	61	LastDelay	0.40432	404320	1	14
6.60432	0	0	61	FullDelay	0.40432	404320	1	14
6.70216	11	0	64	LastDelay	0.20216	202160	1	7
6.70216	11	0	64	FullDelay	0.20216	202160	1	7
6.70432	0	0	62	LastDelay	0.40432	404320	1	14
6.70432	0	0	62	FullDelay	0.40432	404320	1	14
6.80216	11	0	65	LastDelay	0.20216	202160	1	7
6.80216	11	0	65	FullDelay	0.20216	202160	1	7
6.80432	0	0	63	LastDelay	0.40432	404320	1	14
6.80432	0	0	63	FullDelay	0.40432	404320	1	14
6.90216	11	0	66	LastDelay	0.20216	202160	1	7
6.90216	11	0	66	FullDelay	0.20216	202160	1	7
6.90432	0	0	64	LastDelay	0.40432	404320	1	14
6.90432	0	0	64	FullDelay	0.40432	404320	1	14
7.00216	11	0	67	LastDelay	0.20216	202160	1	7
7.00216	11	0	67	FullDelay	0.20216	202160	1	7
7.00432	0	0	65	LastDelay	0.40432	404320	1	14
7.00432	0	0	65	FullDelay	0.40432	404320	1	14
7.10216	11	0	68	LastDelay	0.20216	202160	1	7
7.10216	11	0	68	FullDelay	0.20216	202160	1	7
7.10432	0	0	66	LastDelay	0.40432	404320	1	14
7.10432	0	0	66	FullDelay	0.40432	404320	1	14
7.20216	11	0	69	LastDelay	0.20216	202160	1	7
7.20216	11	0	69	FullDelay	0.20216	202160	1	7
7.20432	0	0	67	LastDelay	0.40432	404320	1	14
7.20432	0	0	67	FullDelay	0.40432	404320	1	14
7.30216	11	0	70	LastDelay	0.20216	202160	1	7
7.30216	11	0	70	FullDelay	0.20216	202160	1	7
7.30432	0	0	68	LastDelay	0.40432	404320	1	14
7.30432	0	0	68	FullDelay	0.40432	404320	1	14
7.40216	11	0	71	LastDelay	0.20216	202160	1	7
7.40216	11	0	71	FullDelay	0.20216	202160	1	7
7.40432	0	0	69	LastDelay	0.40432	404320	1	14
7.40432	0	0	69	FullDelay	0.40432	404320	1	14
7.50216	11	0	72	LastDelay	0.20216	202160	1	7
7.50216	11	0	72	FullDelay	0.20216	202160	1	7
7.50432	0	0	70	LastDelay	0.40432	404320	1	14
7.50432	0	0	70	FullDelay	0.40432	404320	1	14
7.60216	11	0	73	LastDelay	0.20216	202160	1	7
7.60216	11	0	73	FullDelay	0.20216	202160	1	7
7.60432	0	0	71	LastDelay	0.40432	404320	1	14
7.60432	0	0	71	FullDelay	0.40432	404320	1	14
7.70216	11	0	74	LastDelay	0.20216	202160	1	7
7.70216	11	0	74	FullDelay	0.20216	202160	1	7
7.70432	0	0	72	LastDelay	0.40432	404320	1	14
